;	Shine DropItem from Mob																				;
#IGNORE	\o042			;인용부호무시																	;
#EXCHANGE	#	\x20		;#=>space																	;
;	기획용	2005.02.27																			;
;																					;
#TABLE	ItemDropGroup																				;
#COLUMNTYPE	Index	String[33]	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	Word	;
#RECORD	Q_OceanMushroom	Q_OceanMushroom	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Q_Starfish	Q_Starfish	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Q_Petal(Red)	Q_Petal(Red)	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Q_Petal(Yellow)	Q_Petal(Yellow)	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Q_Petal(Blue)	Q_Petal(Blue)	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 

#RECORD	StageHomeRecallScroll	StageHomeRecallScroll	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 

#RECORD	RatmanLicence	RatmanLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	BoarLicence	BoarLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	BoogyLicence	BoogyLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	MaraLicence	MaraLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	KebingLicence	KebingLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	TombRaiderLicence	TombRaiderLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	MarloneLicence	MarloneLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SkelLicence	SkelLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	BatLicence	BatLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SpiderLicence	SpiderLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	ZombieLicence	ZombieLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	FlyingStaffLicence	FlyingStaffLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	OldFoxLicence	OldFoxLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	FireViViLicence	FireViViLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GhostLicence	GhostLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RoboLicence	RoboLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	HobLicence	HobLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	BoneImpLicence	BoneImpLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GoblinLicence	GoblinLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	ProckLicence	ProckLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	WereBearLicence	WereBearLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	PrisonerLicence	PrisonerLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	TorturerLicence	TorturerLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	VampireBatLicence	VampireBatLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	KaraLicence	KaraLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	HarkanLicence	HarkanLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	MageBookLicence	MageBookLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	WeakenedOgreLicence	WeakenedOgreLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GoldenBatLicence	GoldenBatLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	KingCallLicence	KingCallLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	ArchMageBookLicence	ArchMageBookLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RatmanKnightLicence	RatmanKnightLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	KingSpiderLicence	KingSpiderLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	JewelKeeperLicence	JewelKeeperLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RunningBasLicence	RunningBasLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GhostKnightLicence	GhostKnightLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	ImpLicence	ImpLicence	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	Tools	Tools	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	MDragonGoldRing	MDragonGoldRing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	LowWoodSab	LowWoodSab	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	NorWoodSab	NorWoodSab	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	HighWoodSab	HighWoodSab	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	BestWoodSab	BestWoodSab	1 	3 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	LowGoldOre	LowGoldOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	NorGoldOre	NorGoldOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	HighGoldOre	HighGoldOre	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 

#RECORD	CopperLump01	CopperLump01	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SilverLump01	SilverLump01	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GoldLump01	GoldLump01	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	StageRouRecallScroll	StageRouRecallScroll	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	StageEldRecallScroll	StageEldRecallScroll	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	StageUrgRecallScroll	StageUrgRecallScroll	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovSword02_3	LovSword02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovBastard02_3	LovBastard02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovAxe02_3	LovAxe02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovMace02_3	LovMace02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovHammer02_3	LovHammer02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovBow02_3	LovBow02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovCBow02_3	LovCBow02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovStaff02_3	LovStaff02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovWand02_3	LovWand02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovFShield02_3	LovFShield02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LovCShield02_3	LovCShield02_3	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseDarknessHat	SEclipseDarknessHat	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseDarknessHat	SEclipseDarknessHat	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseDarknessArmor	SEclipseDarknessArmor	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseDarknessPants	SEclipseDarknessPants	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseCharityHelmet	SEclipseCharityHelmet	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseCharityBoots	SEclipseCharityBoots	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseCharityArmor	SEclipseCharityArmor	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseCharityPants	SEclipseCharityPants	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseFuryArmor	SEclipseFuryArmor	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseFuryPants	SEclipseFuryPants	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseFuryHelmet	SEclipseFuryHelmet	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseFuryBoots	SEclipseFuryBoots	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseWizardlyShirt	SEclipseWizardlyShirt	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseWizardlyPants	SEclipseWizardlyPants	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseWizardlyHat	SEclipseWizardlyHat	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SEclipseWizardlyBoots	SEclipseWizardlyBoots	1 	2 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	RareWeapon01	RareWeapon01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RareWeapon02	RareWeapon02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RareWeapon03	RareWeapon03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RareArmor01	RareArmor01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RareArmor02	RareArmor02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	RareArmor03	RareArmor03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	S_RouCos01Crap	S_RouCos01Crap	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_RouCos02Crap	S_RouCos02Crap	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_Wolf	S_Wolf	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_Boogy	S_Boogy	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Mara	Mara	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_MarloneFighter	D_MarloneFighter	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_kingMarlone	D_kingMarlone	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Marlone	Marlone	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_Kebing	S_Kebing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_Zombieking	D_Zombieking	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_OldFox	D_OldFox	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	SkelKnight	SkelKnight	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_Zombie	S_Zombie	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_GiantGblKing	D_GiantGblKing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_GoblinSwordman	D_GoblinSwordman	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GobleKing	GobleKing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_WereBear	S_WereBear	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Robo	Robo	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_Prisoner	D_Prisoner	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_VampireBat	S_VampireBat	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_Torturerking	D_Torturerking	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_GiantOrcCaptain	D_GiantOrcCaptain	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_Nox	D_Nox	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_Greenky	S_Greenky	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	LegendaryTree	LegendaryTree	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	S_Stonie	S_Stonie	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GhostKnight	GhostKnight	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_Harpy	D_Harpy	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_GuardianMaster	D_GuardianMaster	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	BellowKnight	BellowKnight	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	D_Magrite	D_Magrite	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
																				
#RECORD	Helga	Helga	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 

#RECORD	GatherLow	GatherLow	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GatherNor	GatherNor	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GatherHigh	GatherHigh	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	GatherBest	GatherBest	1 	5 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
#RECORD	Ore01	Ore01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	Ore02	Ore02	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	Ore03	Ore03	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	Ore04	Ore04	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
																																	
#RECORD	UniqRing01	UniqRing01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	UniqNeck01	UniqNeck01	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon1	NamedWeapon1	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon2	NamedWeapon2	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon3	NamedWeapon3	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon4	NamedWeapon4	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon5	NamedWeapon5	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon6	NamedWeapon6	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon7	NamedWeapon7	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon8	NamedWeapon8	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon9	NamedWeapon9	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon10	NamedWeapon10	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon11	NamedWeapon11	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon12	NamedWeapon12	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon13	NamedWeapon13	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon14	NamedWeapon14	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon15	NamedWeapon15	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedWeapon16	NamedWeapon16	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
																																	
#RECORD	NamedArmor1	NamedArmor1	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor2	NamedArmor2	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor3	NamedArmor3	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor4	NamedArmor4	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor5	NamedArmor5	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor6	NamedArmor6	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor7	NamedArmor7	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor8	NamedArmor8	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor9	NamedArmor9	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor10	NamedArmor10	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor11	NamedArmor11	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor12	NamedArmor12	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NamedArmor13	NamedArmor13	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
																																	
#RECORD	BestLowProduct	BestLowProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	LowProduct	LowProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	NorProduct	NorProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	HighProduct	HighProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	BestProduct	BestProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	RareBestLowProduct	RareBestLowProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	RareLowProduct	RareLowProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	RareNorProduct	RareNorProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	RareHighProduct	RareHighProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	RareBestProduct	RareBestProduct	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
																																	
#RECORD	MiniSlime	MiniSlime	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	MiniHoneying	MiniHoneying	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
#RECORD	MiniKebing	MiniKebing	1 	1 	1000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 													
																																	
